lon,lat,square,cost,category,street,ward,district,city,date_created,date_modified,url
21.01696,105.85407,80,18000.0,mat-bang-cho-thue-mat-bang-van-phong-3561,Thi Sách Ngô Thì Nhậm ,Phường Ngô Thì Nhậm,Quận Hai Bà Trưng,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/mat-bang-cho-thue-mat-bang-van-phong-3561/cho-thue-van-phong-mat-pho-thi-sach-tran-xuan-soan-6323701
10.76192,106.65519,70,21000.0,nha-ban-nha-pho-3535, ,Phường 12,Quận 10,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-goc-2-mat-tien-su-van-hanh-doan-dep-nhat-p-6295657
10.76451,106.74686,101,Secret,can-ho-ban-chung-cu-cao-cap-3530,Xa lộ Hà Nội Hồ Chí Minh ,Phường An Phú,Quận 2,TP.Hồ Chí Minh,18.10.2017,25.08.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chinh-chu-can-ban-the-vista-2pn-full-nt-5268291
20.97525,105.88923,50,Secret,nha-ban-nha-pho-3535,Nam Dư Lĩnh Nam ,Phường Lĩnh Nam,Quận Hoàng Mai,TP.Hà Nội,13.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-392-nam-du-tay-tra-50m-4t-mt4m-gia-chi-2-5-6100427
10.77535,106.68478,85,Secret,nha-ban-nha-pho-3535, ,Phường 04,Quận 3,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-ks-mt-tran-quang-dieu-quan-3-dt-4-45x19m-x-6015687
20.99976,105.85584,35,Secret,nha-ban-nha-pho-3535, ,Phường Quỳnh Lôi,Quận Hai Bà Trưng,TP.Hà Nội,09.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-dep-kim-nguu-hai-ba-trung-35m2-ngo-o-to-chi-2-6283802
16.47642,107.58223,100,Secret,nha-ban-nha-pho-3535,Mai Thúc Loan Thành phố Huế ,Phường Phú Hòa,Thành phố Huế,Thừa Thiên Huế,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-tien-mai-thuc-loan-p-phu-hoa-dt-100m2-6298818
10.78027,106.71794,135,Secret,can-ho-ban-chung-cu-3529,99 Xa Lộ Hà Nội ,Phường An Khánh,Quận 2,TP.Hồ Chí Minh,14.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-chcc-the-vista-quan2-135m2-3-phong-ngu-gia-3647821
10.76451,106.74686,139,20000.0,can-ho-cho-thue-chung-cu-cao-cap-3551,99 Xa Lộ Hà Nội ,Phường An Phú,Quận 2,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-cao-cap-3551/cho-thue-the-vista-3pn-gia-1000-usd-3523431
20.99976,105.85584,20,Secret,nha-ban-nha-pho-3535, ,Phường Quỳnh Lôi,Quận Hai Bà Trưng,TP.Hà Nội,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-tran-khat-chan-hai-ba-trung-4-tang-mt-4-m-6220612
10.03118,105.75566,40,575,nha-ban-nha-pho-3535, ,Phường An Khánh,Quận Ninh Kiều,Cần Thơ,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hem-lien-to-3-4-duong-nguyen-van-cu-575-tr-6143214
10.03634,105.75231,120,Secret,nha-ban-nha-pho-3535, ,Phường An Khánh,Quận Ninh Kiều,Cần Thơ,20.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-xay-1-tret-2-lau-kdc-an-khanh-so-hong-6328572
10.04610,105.76632,119,Secret,nha-ban-nha-pho-3535, ,Phường An Hòa,Quận Ninh Kiều,Cần Thơ,20.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-mat-tien-tran-viet-chau-gia-6-ty-300-5797296
10.78027,106.71794,58,880,can-ho-ban-chung-cu-cao-cap-3530,Đỗ Xuân Hợp ,Phường An Khánh,Quận 2,TP.Hồ Chí Minh,10.10.2017,10.05.2016,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/ban-ch-ngay-nga-tu-binh-thai-880-trieu-2pn-2wc-4487638
10.04610,105.76632,119,Secret,nha-ban-nha-pho-3535, ,Phường An Hòa,Quận Ninh Kiều,Cần Thơ,20.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-ban-mat-tien-duong-tran-viet-chau-5802475
0.0,0.0,70,Secret,nha-ban-nha-pho-3535, ,Phường An Khánh,Quận Ninh Kiều,Cần Thơ,20.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-tien-ngo-thi-nham-1-tret-1-lau-1-san-t-5998394
10.04610,105.76632,61,980,nha-ban-nha-pho-3535,HEM 69/30 VO VAN KIET CAN THO ,Phường An Hòa,Quận Ninh Kiều,Cần Thơ,21.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-tret-hem-69-30-duong-vo-van-kiet-gia-980-t-5963595
10.79315,106.69044,280,Secret,nha-ban-nha-pho-3535, ,Phường Tân Ðịnh,Quận 1,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-gap-nha-mat-tien-khuc-tran-quy-khach-tran-6133673
10.77094,106.64394,72,Secret,nha-ban-nha-pho-3535,đường Lạc Long Quân phường 5 quận 11 ,Phường 05,Quận 11,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/dinh-cu-nuoc-ngoai-can-ban-gap-nha-quan-11-duong-l-6331414
10.75677,106.68776,70,6000.0,can-ho-ban-chung-cu-cao-cap-3530,608 Võ Văn Kiệt ,Phường Cầu Kho,Quận 1,TP.Hồ Chí Minh,10.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-d1-mension-ngay-quan-1-cam-ket-thue-1-ty-na-6213050
10.80612,106.66277,33,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 02,Quận Tân Bình,TP.Hồ Chí Minh,10.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/le-cat-noc-giam-gia-dac-biet-can-ho-sky-center-4773549
10.79803,106.69692,75,8000.0,nha-ban-nha-pho-3535, ,Phường 01,Quận Bình Thạnh,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-duong-dinh-tien-hoang-p-1-q-binh-thanh-4898272
0.0,0.0,70,990,nha-ban-nha-pho-3535, ,Phường An Khánh,Quận Ninh Kiều,Cần Thơ,20.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-4-x-17-5-giay-hong-hem-11-sau-da-khoa-trun-5745905
10.76075,106.66165,47,Secret,nha-ban-nha-pho-3535, ,Phường 07,Quận 10,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hem-le-hong-phong-quan-10-dt-3-6x13m-5385049
10.76278,106.63962,45,Secret,nha-ban-nha-pho-3535,Lạc Long Quân Hồ Chí Minh ,Phường 03,Quận 11,TP.Hồ Chí Minh,13.10.2017,13.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hxh-duong-lac-long-quan-q-11-dt-3-5m-x-12-6303754
10.72051,106.62091,51,780,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 16,Quận 8,TP.Hồ Chí Minh,10.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chi-780-trieu-so-huu-ngay-can-ho-cao-cap-quan-8-ch-6283112
10.80785,106.69271,70,4000.0,nha-ban-nha-pho-3535, ,Phường 07,Quận Bình Thạnh,TP.Hồ Chí Minh,19.10.2017,19.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-can-ban-nha-le-quang-dinh-5x14-voi-gia-4-6327537
10.81725,106.68799,89,Secret,nha-ban-nha-pho-3535, ,Phường 01,Quận 10,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-gui-ban-nha-mt-duong-hung-vuong-q-10-vi-6103873
10.76525,106.66256,50,Secret,nha-ban-nha-pho-3535,Ba Tháng Hai Hồ Chí Minh ,Phường 08,Quận 11,TP.Hồ Chí Minh,12.10.2017,12.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-vo-o-lien-mt-duong-3-2-q-11-dt-3-4m-x-14-8-6296663
10.7367832218939,106.669410073047,115,3000.0,can-ho-ban-chung-cu-cao-cap-3530,Tạ Quang Bửu Quận 8 ,Phường 05,Quận 8,TP.Hồ Chí Minh,22.10.2017,22.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/chinh-chu-ban-can-ho-cao-cap-samland-giai-viet-vie-6335810
0.0,0.0,60,950,can-ho-ban-chung-cu-cao-cap-3530, ,Phường 06,Quận 8,TP.Hồ Chí Minh,08.10.2017,08.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/tt-300tr-nhan-ngay-chcc-2pn-2wc-mt-pham-the-hien-v-5532567
10.74597,106.64559,60,Secret,can-ho-ban-chung-cu-cao-cap-3530,190 Cao Lỗ ,Phường 04,Quận 8,TP.Hồ Chí Minh,21.10.2017,21.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/topaz-elite-chi-23tr-m2-mo-ban-block-cuoi-cung-dep-6127900
10.70815,106.73828,60,Secret,can-ho-ban-chung-cu-cao-cap-3530, ,Phường Phú Mỹ,Quận 7,TP.Hồ Chí Minh,10.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-tien-ban-gap-can-ho-1-2-ty-view-2-mat-song-tha-6283414
10.81494,106.69231,249,15000.0,nha-ban-nha-pho-3535,18/10 Tăng Bạt Hổ ,Phường 11,Quận Bình Thạnh,TP.Hồ Chí Minh,12.10.2017,19.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/dinh-cu-nuoc-ngoai-can-ban-gap-2-can-lien-ke-nha-s-6223753
10.79877,106.68270,125,13000.0,nha-ban-nha-pho-3535,Nguyễn Công Hoan Ho Chi Minh City ,Phường 01,Quận Phú Nhuận,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-mat-tien-duong-nguyen-cong-hoan-q-pn-5383951
10.74929,106.64295,147,Secret,can-ho-ban-chung-cu-3529, ,Phường 05,Quận 8,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-dt-147m2-vi-tri-goc-cua-lau-7-du-an-giai-vi-5903545
10.74597,106.64559,60,Secret,can-ho-ban-chung-cu-cao-cap-3530,195 Cao Lỗ ,Phường 04,Quận 8,TP.Hồ Chí Minh,19.10.2017,19.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-topaz-elite-2-mat-tien-cao-lo-ta-quang-buu-6072670
10.74597,106.64559,78,Secret,can-ho-ban-chung-cu-cao-cap-3530,Hồ Chí Minh phường 4 ,Phường 04,Quận 8,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/thanh-toan-15-so-huu-ngay-can-ho-cao-cap-quan-8-to-6110766
10.75845,106.62918,65,2000.0,can-ho-ban-chung-cu-3529, ,Phường 14,Quận 8,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/dung-voi-mua-can-ho-khi-chua-doc-qua-quan-8-khu-hi-5959493
10.74597,106.64559,68,Secret,can-ho-ban-chung-cu-3529,Cao Lỗ Hồ Chí Minh ,Phường 04,Quận 8,TP.Hồ Chí Minh,21.10.2017,21.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chcc-gia-re-nhat-quan-8-66-tien-ich-cao-cap-5-suat-5803105
10.80947,106.78349,54,Secret,can-ho-ban-chung-cu-cao-cap-3530,Đỗ Xuân Hợp ,Phường Phước Long B,Quận 9,TP.Hồ Chí Minh,10.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/mo-ban-can-ho-phong-cach-nhat-flora-fuji-gia-re-5600834
10.74597,106.64559,67,Secret,can-ho-ban-chung-cu-3529,195 Cao Lỗ ,Phường 04,Quận 8,TP.Hồ Chí Minh,16.10.2017,16.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/50-suat-lay-can-dep-nhat-block-dragon-du-an-topaz-6305862
10.76075,106.66165,30,Secret,nha-ban-nha-pho-3535," Nhật Tảo, Phường 7, Quận 10.  ",Phường 07,Quận 10,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hem-2-5m-nhat-tao-phuong-7-quan-10-dt-3-4m-6296654
10.74597,106.64559,60,Secret,can-ho-ban-chung-cu-cao-cap-3530,Hồ Chí Minh phường 4 ,Phường 04,Quận 8,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/nhan-dat-cho-block-dragon-2-thap-dep-nhat-du-an-to-6151147
10.82127,106.77212,55,Secret,can-ho-ban-chung-cu-3529, ,Phường Phước Long B,Quận 9,TP.Hồ Chí Minh,19.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-nhat-ban-tieu-chuan-song-nhat-1-29-ty-5583491
10.73466,106.66491,67,399,can-ho-ban-chung-cu-cao-cap-3530,Tạ Quang Bửu Quận 8 ,Phường 04,Quận 8,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-ven-song-nghi-duong-chi-399tr-giu-long-than-6115795
10.74597,106.64559,60,Secret,can-ho-ban-chung-cu-3529,Hồ Chí Minh phường 4 ,Phường 04,Quận 8,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-suat-noi-bo-can-60m2-du-an-topaz-elite-thap-dr-6288060
20.99983,105.87526,66,Secret,can-ho-ban-chung-cu-cao-cap-3530,Ngõ 122 Vĩnh Tuy Vĩnh Tuy ,Phường Vĩnh Tuy,Quận Hai Bà Trưng,TP.Hà Nội,21.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/can-ho-2-pn-906-re-nhat-hot-nhat-du-an-udic-rivers-6329831
10.79328,106.82235,56,Secret,can-ho-ban-chung-cu-3529,96 Đình Phong Phú ,Phường Long Trường,Quận 9,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/flora-fuji-chi-1-1-can-2pn-view-song-khu-dan-tri-c-6042740
10.74597,106.64559,67,Secret,can-ho-ban-chung-cu-3529,Hồ Chí Minh phường 4 ,Phường 04,Quận 8,TP.Hồ Chí Minh,22.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-mat-tien-duong-ta-quang-buu-gia-chi-6191521
10.80030,106.59270,68,Secret,can-ho-ban-chung-cu-3529, ,Phường Bình Hưng Hoà B,Quận Bình Tân,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/so-huu-ngay-1-can-ho-greentown-binh-tan-chi-voi-30-6319021
10.80030,106.59270,68,Secret,can-ho-ban-chung-cu-3529, ,Phường Bình Hưng Hoà B,Quận Bình Tân,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/tra-gop-10-trieu-thang-so-huu-can-ho-trung-tam-khu-6319271
10.82310,106.62966,74,Secret,can-ho-ban-chung-cu-3529,Nguyễn Văn Quá Quận 12 ,Tân Hưng Thuận,Quận 12,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-chung-cu-an-ninh-tuyet-doi-6315817
10.82989,106.61879,64,Secret,can-ho-ban-chung-cu-3529,"Đường Phan Văn Hớn, Quận 12, TP. Hồ Chí Minh ",Phường Tân Thới Nhất,Quận 12,TP.Hồ Chí Minh,05.10.2017,05.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-chu-can-ban-gap-can-ho-q-12-gia-re-hon-cdt-d-6269355
10.83050,106.61701,50,1000.0,can-ho-ban-chung-cu-3529,"Căn hộ Prosper Plaza Quận 12, Phan Văn Hớn, Tân Thới Nhất, Ho Chi Minh, Vietnam ",Phường Tân Thới Nhất,Quận 12,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-prosper-plaza-chi-350tr-2pn-5226068
10.76947,106.70120,300,205,nha-ban-khac-3592, ,Phường Nguyễn Thái Bình,Quận 1,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/can-ban-toa-nha-van-phong-11-lau-mt-phuong-nguyen-6028818
10.83050,106.61701,50,999,can-ho-ban-chung-cu-3529, ,Phường Tân Thới Nhất,Quận 12,TP.Hồ Chí Minh,19.10.2017,05.04.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-dang-can-tim-can-ho-tien-nghi-gia-duoi-1-ty-5451510
10.76589,106.69081,52,Secret,nha-ban-khac-3592,Phạm Ngũ Lão Quận 1 ,Phường Phạm Ngũ Lão,Quận 1,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/xuat-canh-nha-4-tang-hxh-pham-ngu-lao-q1-413m-11ty-6329602
10.79315,106.69044,63,Secret,nha-ban-khac-3592,Trần Nhật Duật Tân Định ,Phường Tân Ðịnh,Quận 1,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/ban-nha-cap-4-p-tan-dinh-quan-1-5093431
10.75677,106.68776,77,Secret,nha-ban-khac-3592,Trần đình xu ,Phường Cầu Kho,Quận 1,TP.Hồ Chí Minh,21.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/ban-nha-nho-xinh-hem-tran-dinh-xu-6332223
10.76683,106.69270,51,Secret,nha-ban-khac-3592,Bùi Viện Quận 1 ,Phường Phạm Ngũ Lão,Quận 1,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/xuat-canh-nha-4-tang-hxh-bui-vien-q1-3-913m-11ty45-6329595
10.83050,106.61701,50,999,can-ho-ban-chung-cu-3529,Phan Văn Hớn ,Phường Tân Thới Nhất,Quận 12,TP.Hồ Chí Minh,20.10.2017,15.09.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-tt-130-trieu-so-huu-ngay-chcc-tai-q-12-5420736
10.76947,106.70120,80,33000.0,nha-ban-nha-pho-3535, ,Phường Nguyễn Thái Bình,Quận 1,TP.Hồ Chí Minh,12.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-mat-tien-khuc-le-thi-hong-gam-pho-duc-chinh-4x-6299844
20.99492,105.84834,36,Secret,nha-ban-khac-3592, ,Phường Trương Định,Quận Hai Bà Trưng,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/nhinh-3-ty-kinh-doanh-dinh-trung-tam-o-to-truong-d-6331384
10.83050,106.61701,50,879,can-ho-ban-chung-cu-3529, ,Phường Tân Thới Nhất,Quận 12,TP.Hồ Chí Minh,20.10.2017,03.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-prosper-plaza-de-mua-de-o-de-dau-tu-5451513
21.01204,105.85651,40,Secret,nha-ban-khac-3592, ,Phường Đồng Nhân,Quận Hai Bà Trưng,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/nha-moi-cung-thanh-nhan-ngo-thoang-dep-43m2-mt-3-4-6327999
10.74423,106.65105,28,Secret,nha-ban-khac-3592,Võ Văn Kiệt Hồ Chí Minh ,Phường Cầu Kho,Quận 1,TP.Hồ Chí Minh,09.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/ban-nha-quan-1-duong-vo-van-kiet-28-m2-3-8x7-5m-2-6279507
10.75677,106.68776,38,3000.0,nha-ban-khac-3592,Võ Văn Kiệt Cầu Kho ,Phường Cầu Kho,Quận 1,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/can-tien-ban-gap-hxh-vo-van-kiet-3-8x10m-q-1-5367263
10.79628,106.63805,69,Secret,can-ho-ban-chung-cu-3529,16 Âu Cơ ,Phường Tân Sơn Nhì,Quận Tân Phú,TP.Hồ Chí Minh,20.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-can-ho-o-lien-2pn-melody-au-co-gia-re-hon-6330933
20.99492,105.84834,70,Secret,nha-ban-khac-3592, ,Phường Trương Định,Quận Hai Bà Trưng,TP.Hà Nội,21.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/nha-dong-tu-trach-hai-ba-trung-ngo-xe-may-tranh-ga-5806841
20.99788,105.81459,40,Secret,nha-ban-khac-3592,Thanh Xuân Hà Nội ,Phường Thượng Đình,Quận Thanh Xuân,TP.Hà Nội,16.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/nha-dep-quan-thanh-xuan-kinh-doanh-nho-oto-do-cua-5943707
10.76679,106.62724,135,800,can-ho-ban-chung-cu-3529,ngay trung tâm quận tân phú ,Phường Tân Thới Hoà,Quận Tân Phú,TP.Hồ Chí Minh,15.10.2017,15.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chi-800-trieu-nhan-ngay-can-ho-pen-house-135-m2-3p-6308251
10.81389,106.62209,80,Secret,can-ho-ban-chung-cu-3529, ,Phường Tây Thạnh,Quận Tân Phú,TP.Hồ Chí Minh,17.10.2017,17.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-chu-ban-can-goc-chung-cu-tay-thanh-kcn-tan-b-6316243
20.99841,105.84500,25,Secret,nha-ban-khac-3592,Vọng Hà Nội ,Phường Đồng Tâm,Quận Hai Bà Trưng,TP.Hà Nội,22.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/hot-nha-dep-xinh-pho-vong-hai-ba-trung-25m2-4-tang-6152557
21.00021,105.85207,70,Secret,nha-ban-khac-3592, ,Phường Bạch Mai,Quận Hai Bà Trưng,TP.Hà Nội,21.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/nha-gan-cong-vien-quan-hai-ba-trung-40m-x-6-tang-m-5807667
20.98710,105.82094,40,Secret,nha-ban-khac-3592,Vương Thừa Vũ Khương Trung ,Phường Khương Trung,Quận Thanh Xuân,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/ban-nha-ngo-vuong-thua-vu-thanh-xuan-40mx3-tang-nh-6064672
10.75677,106.68776,80,11000.0,nha-ban-nha-pho-3535,Trần Đình Xu ,Phường Cầu Kho,Quận 1,TP.Hồ Chí Minh,09.10.2017,03.05.2016,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-quan-1-duong-tran-dinh-xu-4206284
10.75677,106.68776,42,Secret,nha-ban-nha-pho-3535,Trần Hưng Đạo Hồ Chí Minh ,Phường Cầu Kho,Quận 1,TP.Hồ Chí Minh,11.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-hxh-tran-hung-dao-q-1-dt-4x11-2-tam-5-6092432
10.75677,106.68776,25,7000.0,can-ho-cho-thue-chung-cu-3550,37/36 Trần Đình Xu ,Phường Cầu Kho,Quận 1,TP.Hồ Chí Minh,10.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/can-ho-dich-vu-harry-apartment-37-36-tran-dinh-xu-5050790
10.79148,106.63456,77,Secret,can-ho-ban-chung-cu-3529, ,Phường Tân Thành,Quận Tân Phú,TP.Hồ Chí Minh,21.10.2017,21.10.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nha-o-ngay-ngay-galaxy-tan-binh-tt-30-nhan-nha-ck-5629938
20.98012,105.80261,33,Secret,nha-ban-khac-3592,Triều Khúc Tân Triều ,Phường Thanh Xuân Nam,Quận Thanh Xuân,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/chinh-chu-ban-gap-nha-33m2x5-tang-trieu-khuc-5374723
10.77984,106.63111,176,Secret,nha-ban-nha-pho-3535,Thoại Ngọc Hầu Tân Phú ,Phường Phú Thạnh,Quận Tân Phú,TP.Hồ Chí Minh,11.10.2017,,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-xuong-duong-thoai-ngoc-hau-8x22m-gia-8-8-t-5997176
10.76242,106.68446,25,Secret,can-ho-cho-thue-chung-cu-3550, ,Phường Nguyễn Cư Trinh,Quận 1,TP.Hồ Chí Minh,03.10.2017,03.10.2017,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/can-ho-dich-vu-duong-ton-that-tung-1-pn-25m2-full-5826844
10.79148,106.63456,78,Secret,can-ho-ban-chung-cu-3529,685 Âu Cơ ,Phường Tân Thành,Quận Tân Phú,TP.Hồ Chí Minh,18.10.2017,,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-doc-quyen-mat-tien-au-co-quan-tan-phu-4302926
10.87796,106.55887,80,850,nha-ban-khac-3592, ,Xã Xuân Thới Sơn,Huyện Hóc Môn,TP.Hồ Chí Minh,20.10.2017,20.10.2017,http://www.muabannhadat.vn/nha-ban-khac-3592/ban-nha-co-ho-boi-dt-4x20-850tr-5771122
20.98914,105.78453,33,Secret,nha-ban-khac-3592, ,Phường Trung Văn,Quận Nam Từ Liêm,TP.Hà Nội,20.10.2017,,http://www.muabannhadat.vn/nha-ban-khac-3592/nha-rieng-pho-ngoc-dai-nam-tu-liem-sdcc-33m2-x-4ta-6331351
10.78544,106.62880,350,Secret,nha-ban-nha-pho-3535,28 Lê Thúc Hoạch ,Phường Phú Thọ Hoà,Quận Tân Phú,TP.Hồ Chí Minh,18.10.2017,18.10.2017,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mt-28-le-thuc-hoach-8x20-2-lau-gan-truong-6117508
10.77887,106.69893,35,8000.0,can-ho-cho-thue-chung-cu-3550, ,Phường Bến Nghé,Quận 1,TP.Hồ Chí Minh,16.10.2017,,http://www.muabannhadat.vn/can-ho-cho-thue-chung-cu-3550/can-ho-q1-gia-re-hot-doi-dien-thao-cam-vien-8-trie-6238195
10.79126,106.63415,77,Secret,can-ho-ban-chung-cu-cao-cap-3530,The southern dragon 685 ,Phường Tân Thạnh,Quận Tân Phú,TP.Hồ Chí Minh,18.10.2017,08.05.2017,http://www.muabannhadat.vn/can-ho-ban-chung-cu-cao-cap-3530/2pn-2wc-78m2-gia-chi-2-2-ty-quan-tan-phu-5232167
10.79126,106.63415,78,Secret,can-ho-ban-chung-cu-3529,Âu Cơ ,Phường Tân Thạnh,Quận Tân Phú,TP.Hồ Chí Minh,18.10.2017,16.11.2016,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-gap-can-ho-trung-tam-tan-phu-2pn-78m2-gia-5232080
